post_id,title,body,author,created_at,url,source
7476184,AI Podcast Companion: Interactive Conversations with Podcast Content,"<P><SPAN>AI Podcast Companion enables listeners to chat with any podcast episode in real time. Using episode transcripts and timestamps, users can ask questions about specific moments, request summaries, translations, explanations, or fact-checks, and dive deeper into topics discussed in the show. For example, a listener could ask, “What exactly are they talking about between 35:12 and 37:47?” or “Can you explain this part in German?” This transforms podcasts from a passive listening experience into an interactive and personalized knowledge experience.</SPAN></P>",echtesgeld,2026-06-18T19:39:06.003+02:00,https://community.spotify.com/t5/Live-Ideas/AI-Podcast-Companion-Interactive-Conversations-with-Podcast/idi-p/7476184,forum
7476026,DONDE ESTA DJ LIVI??!!,"<P><STRONG>Plan</STRONG></P><P>Premium</P><P><STRONG>Country</STRONG></P><P>México&nbsp;</P><P><STRONG>Device</STRONG></P><P>Samsung Galaxy S23 FR</P><P><STRONG>Operating System</STRONG></P><P>Android</P><P>5<span class=""lia-inline-image-display-wrapper lia-image-align-inline"" image-alt=""Screenshot_20260618_081038_Spotify.jpg"" style=""width: 461px;""><img src=""https://community.spotify.com/t5/image/serverpage/image-id/209025i67155602DFA7F431/image-size/large?v=v2&amp;px=999"" role=""button"" title=""Screenshot_20260618_081038_Spotify.jpg"" alt=""Screenshot_20260618_081038_Spotify.jpg"" /></span><span class=""lia-inline-image-display-wrapper lia-image-align-inline"" image-alt=""Screenshot_20260618_081051_Spotify.jpg"" style=""width: 461px;""><img src=""https://community.spotify.com/t5/image/serverpage/image-id/209026iCA1BF399CA7B3D6F/image-size/large?v=v2&amp;px=999"" role=""button"" title=""Screenshot_20260618_081051_Spotify.jpg"" alt=""Screenshot_20260618_081051_Spotify.jpg"" /></span></P><P><STRONG>My Question or Issue</STRONG></P><P>Soy premium nuevo, he tratado de encontrar DJ Livi y no me aparece por ningún lado, que puedo hacer?, ya reinicie la aplicación 3 veces la desinstale e instale, borre los datos y sigue sin aparecer, mi país está dentro de los países permitidos para usar DJ Livi</P>",IsFetch,2026-06-18T17:26:54.918+02:00,https://community.spotify.com/t5/Other-Podcasts-Partners-etc/Can-t-access-DJ/m-p/7476026#M132732,forum
7475770,"DJ X mispronounces the name of the band, Trousdale",<P>I want DJ X to get better at their pronunciation.&nbsp; The biggest offender that I hear almost every day is when he says Trousdale.&nbsp; It should sound more like TRUES-DALE.&nbsp;&nbsp;</P>,raginghippo14,2026-06-18T14:07:59.137+02:00,https://community.spotify.com/t5/Content-Questions/Dj-no-longer-pronounced-artist-names-correctly/m-p/7475770#M69442,forum
7475748,Re: How do I disable or filter out AI generated songs,<P>I want to disable AI songs. How can i do this?</P>,Ketsia74,2026-06-18T13:36:02.990+02:00,https://community.spotify.com/t5/Content-Questions/How-do-I-disable-or-filter-out-AI-generated-songs/m-p/7475748#M69420,forum
7475678,Re: Mark / Disable AI Generated Songs,"<P>I want to turn AI Songs off. If that is not added soon, i will cancel my Spotify Subscription.&nbsp;</P>",Jakob45458,2026-06-18T12:37:17.268+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7475678#M354274,forum
7475676,Spotify Won't Play Whole Discography,"<P><STRONG>Plan</STRONG></P><P>Premium</P><P><STRONG>Country</STRONG></P><P>United States</P><P><STRONG>Device</STRONG></P><P>PC</P><P><STRONG>Operating System</STRONG></P><P>Windows 10</P><P><STRONG>My Question or Issue</STRONG></P><P>For the longest time I was able to play one song in an artist's discography, and it would just continue playing through their entire discography (going from one album to another). But now, I've noticed that it wiill play one album and then switch to an assorted set of random artists after that album is finished, regardless of how I try to play on said discography (I've tried troubleshooting this through AI but it didn't help).</P><P>&nbsp;</P><P>Is this a recent change to Spotify itself? Or is there a setting I need to revert?</P><P>&nbsp;</P><P>Thank you for your help!</P>",dzvnzm,2026-06-18T12:34:38.700+02:00,https://community.spotify.com/t5/Your-Library/Can-t-play-an-artist-s-discography-on-the-desktop-app/m-p/7475676#M70238,forum
7475477,Re: Mark / Disable AI Generated Songs,"<P>AI disclosure is not enough. I am subscribed on Spotify to listen to music, not cheap boilerplate imitations. Spotify should not allow AI content.&nbsp;If Spotify is unwilling to do that, users should be able to filter out all AI content permanently if they wish to do so.</P>",kuritonasu,2026-06-18T09:37:59.301+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7475477#M354263,forum
7475343,Reporting Fraudulent Artists,"<P>I came across a really strange artist profile today, where they had somehow managed to not only claim a song they did not own as the main artist (account in question is 'p6yment' for those interested), but also overwrite the actual song itself with an AI 'cover'. In fact, I only even discovered it as I had the original song in my playlist, only to see the song photo changed, vocals changed, and all the lyrics butchered despite being listed as the same song. The songs in question don't even show up on the original artists' pages anymore, not to mention that this profile somehow has 300k monthly listeners which is a level of grifting that I was genuinely shocked to see. (Granted, this could be inherited from the songs it has stolen as they seem to have more or less retained their metrics). It's one thing for the general AI grift accounts to get big with little pushback, but literally replacing the original works from the platform with a knockoff amalgamation is so many steps over 'unacceptable' for a large commercial platform.</P><P>&nbsp;</P><P>All this to say, despite my best efforts I was unable, as a listener and not the original artist, to find a suitable or accurate label with which I could report this artist and that is very frustrating for me (I honestly wanted to report it for deception, but this profile has no information to report and I was not given an option to report the songs themselves). I can see the world where allowing general users to indiscriminately report songs could lead to an influx of nonsense reports, but that said, I genuinely think that in the face of this kind of blatant behavior there should be an option to do so. Or, alternatively, allow an option to report the profile as a rather than one specific aspect (as mentioned, this grifting account's crimes are it the songs it forcibly takes over, so no report of the profile details would be accurate). Requires a written justification and enforce a word count for all I care. I guess another option would be for Spotify to somehow apply safeguards that prevent this, but at this point I can't say I'm all that confident in that.</P>",imsoirritated,2026-06-18T06:39:18.197+02:00,https://community.spotify.com/t5/Content-Questions/Song-audio-overwritten-with-different-song/m-p/7475343#M69417,forum
7475319,"Add ""Sort by BPM"" for Playlists","<P>I would love to see a Sort by BPM option added to playlists, alongside the current sorting options like Title, Date Added, and Duration.</P><P>Spotify already has BPM data for tracks, so it would be awesome if we could use it to organize playlists without relying on third-party tools. It would make creating workout playlists, DJ sets, or playlists with a smooth energy progression so much easier.</P><P>A simple ascending/descending BPM sort would be an amazing feature. I can't be the only one who's wanted this.</P>",amarche,2026-06-18T06:12:23.822+02:00,https://community.spotify.com/t5/Live-Ideas/Your-Library-Filter-Add-an-option-to-sort-view-music-by-BMP/idc-p/7475319#M354267,forum
7475312,Give us a way to turn off the ai overview.,"<P>Right below the lyrics of a song you can see the ai overview I either want it moved all the way to the bottom or a feature to turn it off.</P><P>&nbsp;</P><P>I would say this feature should be able to be turned off I do not want to be forced to generate some random ""fun fact"" just because I wanted to scroll down to look at the artist.</P><P>&nbsp;</P><P>This feature is also practically useless all of it's information is barely reworded ""fun fact"" articles? if someone wanted to know about the song they're listening to they can just search it up?&nbsp;</P>",31h4bd5blkqacxuknimv,2026-06-18T05:56:45.217+02:00,https://community.spotify.com/t5/Live-Ideas/Give-us-a-way-to-turn-off-the-ai-overview/idi-p/7475312,forum
7475307,Create a setting to disable all AI music. Label all AI music.,<P>I want to be able to turn off ALL AI music recommendations. Do not show me ANY AI music. Label ALL AI music as AI. Stop adding AI music to your curated playlists.&nbsp;</P>,cnpoetry,2026-06-18T05:54:34.754+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7475307#M354268,forum
7475243,Re: Add smooth transitions to your playlists on Desktop!,"<P>On the mobile app I'm able to adjust the second song so that it cuts in at the very beginning with no overlap. This isn't an option on the desktop version, so I'm forced to have the second song start past the very first note. Even if I save the transition correctly on mobile, the transition doesn't play correctly on my desktop.&nbsp;</P><P>&nbsp;</P><P>It would also be awesome if I could see some kind of reference point of the timestamp for where I'm at in the song. If I want to cut of a significant chunk of a song with an outro, it's tedious to scroll bar by bar and listen in periodically to see if I've made it to the timestamp I know I want to stop the song at.&nbsp;</P><P>&nbsp;</P><P>On another note, I'm absolutely thrilled with this feature overall! We aren't getting a DJ for our upcoming wedding, and I'm premixing different playlists for the entire weekend. I'm so happy I can make a playlist for the dancefloor without needing to hear the entirety of every song I put on it. The timing of this being released on desktop couldn't be better!&nbsp;</P>",besweettomebabyyy,2026-06-18T04:22:41.994+02:00,https://community.spotify.com/t5/Community-Blog/Add-smooth-transitions-to-your-playlists-on-Desktop/bc-p/7475243#M25355,forum
7475097,Re: Mark / Disable AI Generated Songs,"<P>Longtime Spotify Premium subscriber here. Was also part of the soft launch in 2008 for the platform. We definitely need a dedicated option to filter out the AI dreck.&nbsp;<BR /><BR /></P><P>There is no artist on the other side of these songs. No one picked up an instrument and learned how to play it, no one spent years playing open mic nights, small venues etc just barely scraping by trying to find a following. With AI there’s no investment in a manager and a promoter and musicians, no job creation, no live venues filled with people who prefer live music. Just soulless theft of others originality and musical stylings.&nbsp;</P><P>&nbsp;</P><P>i strongly suggest that you put option to filter out AI generated tracks entirely.&nbsp;</P>",Jimmy_Toblerone,2026-06-18T01:16:14.810+02:00,https://community.spotify.com/t5/Live-Ideas/Mark-Disable-AI-Generated-Songs/idc-p/7475097#M354238,forum
